parent_id,child_id,parent_area_km2,child_area_km2,area_ratio,elev_diff_m,distance_km
01518862,01543000,233.91,705.5,3.0161173100765253,57.5,79.14412757648904
01518862,01543500,233.91,1778.26,7.602325680817408,53.42999999999995,82.41482725371665
01518862,01544500,233.91,355.06,1.5179342482151257,49.26999999999998,55.3929141701468
01518862,01548500,233.91,1557.05,6.656620067547348,54.15999999999997,45.17947959421487
01518862,03015500,233.91,784.85,3.355350348424608,108.31,147.99489179548917
01544500,01543000,355.06,705.5,1.986988114684842,8.230000000000018,31.70515911366977
01544500,01543500,355.06,1778.26,5.008336619162958,4.159999999999968,29.083883916952377
01544500,01548500,355.06,1557.05,4.385315158001465,4.889999999999986,31.9183533504691
01544500,03015500,355.06,784.85,2.21047146961077,59.04000000000002,130.7782851055949
01545600,03015500,120.0,784.85,6.540416666666667,26.410000000000025,144.66708517707264
03010655,01543000,254.44,705.5,2.7727558559974845,91.68999999999994,60.9715850563437
03010655,01543500,254.44,1778.26,6.988916836975318,87.61999999999989,72.093194677084
03010655,01548500,254.44,1557.05,6.119517371482472,88.34999999999991,79.19436040765846
03010655,03015500,254.44,784.85,3.0846171985536865,142.49999999999994,93.41015963205004
03011800,01518862,100.1,233.91,2.336763236763237,27.840000000000032,99.83239268324186
03011800,01543000,100.1,705.5,7.047952047952048,85.34000000000003,58.51034413834433
03011800,01543500,100.1,1778.26,17.764835164835166,81.26999999999998,71.54891746454516
03011800,01544500,100.1,355.06,3.5470529470529475,77.11000000000001,80.94157278192417
03011800,01548500,100.1,1557.05,15.554945054945057,82.0,109.07379831983263
03011800,03015500,100.1,784.85,7.840659340659341,136.15000000000003,50.53032500108411
03011800,03021350,100.1,239.67,2.3943056943056944,143.31000000000006,92.31077673498764
03011800,03028000,100.1,161.11,1.6094905094905096,59.690000000000055,21.3632111702541
03026500,01543000,20.31,705.5,34.73658296405711,33.860000000000014,39.82203911976028
03026500,01543500,20.31,1778.26,87.55588380108321,29.789999999999964,52.68077228482943
03026500,01544500,20.31,355.06,17.482028557360906,25.629999999999995,64.82210286259858
03026500,01545600,20.31,120.0,5.908419497784343,58.25999999999999,78.50513128420252
03026500,01547700,20.31,113.54,5.590349581486953,223.66000000000005,102.9991086829896
03026500,01548500,20.31,1557.05,76.66420482520925,30.519999999999985,94.71375171196024
03026500,01549500,20.31,97.49,4.800098473658297,49.07000000000005,113.35385139975398
03026500,01557500,20.31,115.3,5.677006400787789,187.24,109.20165270005585
03026500,03015500,20.31,784.85,38.64352535696702,84.67000000000002,66.19234622005335
03026500,03021350,20.31,239.67,11.80059084194978,91.83000000000004,108.66774268952638
03026500,03028000,20.31,161.11,7.932545544066963,8.210000000000036,11.43950972418092
03028000,01543000,161.11,705.5,4.3789957172118426,25.649999999999977,45.01094163642222
03028000,01543500,161.11,1778.26,11.037551983117124,21.579999999999927,56.87721380598776
03028000,01544500,161.11,355.06,2.203835888523369,17.41999999999996,72.97009195629177
03028000,01548500,161.11,1557.05,9.664514927689156,22.309999999999945,103.75721635217904
03028000,03015500,161.11,784.85,4.871516355285209,76.45999999999998,60.34608697552054
