parent_id,child_id
01078000,01030500
01139800,01030500
01169000,01031500
01142500,01031500
01333000,01047000
01169000,01047000
01181000,01047000
01187300,01047000
01187300,01052500
04256000,01054200
01350080,01057000
01030500,01078000
01413500,01134500
01510000,01139000
04233000,01142500
01440000,01144000
01439500,01144000
04233000,01144000
01440400,01144000
01539000,01169000
01552500,01169000
01466500,01169000
01552000,01181000
01550000,01181000
01516500,01181000
01411300,01181000
01549500,01181000
01052500,01187300
01550000,01333000
01047000,01333000
01552000,01333000
03026500,01350000
01580000,01350000
01580000,01350080
03026500,01350140
03028000,01365000
03011800,01365000
01137500,01365000
01544500,01411300
01350140,01411300
01134500,01413500
01639500,01413500
01137500,01415000
03015500,01423000
01613050,01423000
01491000,01423000
01591400,01423000
01137500,01435000
03011800,01435000
03028000,01435000
01484100,01435000
01591400,01435000
01658500,01439500
01634500,01439500
01144000,01439500
03015500,01439500
04216418,01439500
01664000,01439500
01142500,01439500
01658500,01440000
01144000,01440000
04216418,01440000
01634500,01440000
01142500,01440000
03015500,01440000
03015500,01440400
01634500,01440400
01664000,01440400
01658500,01440400
03078000,01440400
01669520,01451800
02065500,01484100
01596500,01485500
02081500,01485500
01548500,01487000
02082950,01487000
02064000,01487000
01545600,01487000
01434025,01491000
02064000,01491000
03180500,01491000
03050000,01491000
03070500,01491000
01613050,01510000
01586610,01510000
01639500,01510000
01078000,01510000
01583500,01510000
01139000,01510000
01139800,01510000
04213075,01510000
01411300,01510000
01580000,01510000
03066000,01518862
01606500,01518862
01658500,01532000
03070500,01532000
04213000,01532000
01487000,01532000
03076600,01532000
01594950,01532000
01634500,01532000
01664000,01532000
01169000,01532000
03069500,01539000
01169000,01539000
01669000,01539000
01632000,01539000
04213000,01539000
01666500,01539000
03066000,01539000
04213075,01539000
01605500,01539000
01667500,01539000
04256000,01543000
03180500,01543000
01620500,01543000
01466500,01543000
01666500,01543000
01667500,01543000
01484100,01543000
04256000,01543500
01484100,01543500
01620500,01543500
01411300,01543500
01466500,01543500
03180500,01543500
01487000,01543500
03144000,01543500
01411300,01544500
01666500,01544500
01667500,01544500
01484100,01544500
03050000,01544500
01487000,01545600
01666500,01545600
03050000,01545600
04256000,01547700
01669000,01547700
02015700,01547700
03180500,01547700
01487000,01548500
01667500,01548500
01632000,01548500
01605500,01548500
01666500,01548500
03050000,01548500
01664000,01548500
01484100,01548500
01667500,01549500
01632000,01549500
01666500,01549500
01667500,01550000
01333000,01550000
01187300,01550000
01632000,01550000
01181000,01550000
01666500,01550000
03069500,01550000
01605500,01550000
01632900,01550000
03066000,01550000
01664000,01550000
01666500,01552000
01181000,01552000
01333000,01552000
01667500,01552000
01632000,01552000
03069500,01552000
01187300,01552000
01605500,01552000
01485500,01552000
01632900,01552000
03066000,01552000
01169000,01552000
03050000,01552000
03066000,01552500
02016000,01557500
01434025,01557500
03182500,01568000
02038850,01568000
02011400,01568000
03186500,01568000
02016000,01568000
04213000,01568000
02046000,01568000
02065500,01580000
01350140,01580000
02011400,01580000
02053200,01583500
02013000,01583500
02018000,01583500
01434025,01586610
01414500,01586610
02082950,01591400
04233000,01591400
04224775,01596500
01485500,01596500
03011800,01605500
03237500,01605500
03479000,01605500
03015500,01605500
03473000,01606500
03161000,01606500
04213000,01606500
03237280,01606500
02053200,01606500
04213075,01606500
02112120,01606500
01552500,01606500
02056900,01613050
02143000,01620500
03011800,01632000
01550000,01632000
01549500,01632000
01451800,01632000
03473000,01632000
01411300,01632000
01548500,01632000
02111500,01632000
01552000,01632000
01539000,01632000
02118500,01632900
03161000,01632900
01552500,01632900
02112120,01632900
03015500,01632900
02111500,01632900
03021350,01634500
02096846,01634500
03144000,01634500
03165000,01634500
01440400,01634500
03173000,01638480
02081500,01638480
02077200,01638480
02082950,01638480
01434025,01639500
01414500,01639500
01415000,01639500
03015500,01644000
02069700,01644000
04221000,01644000
02070000,01644000
03170000,01644000
03173000,01644000
02096846,01644000
03010655,01644000
03159540,01644000
03026500,01664000
03164000,01664000
03028000,01664000
03165000,01664000
03159540,01664000
01542810,01664000
01440400,01664000
02112360,01664000
02118500,01666500
01544500,01666500
01552000,01666500
02112120,01666500
01466500,01666500
01550000,01666500
01543000,01666500
03471500,01666500
01545600,01666500
01550000,01667500
03159540,01667500
01544500,01667500
01549500,01667500
01466500,01667500
01548500,01667500
01552500,01667500
01552000,01667500
02112120,01667500
02118500,01667500
03173000,01669000
01451800,01669520
03170000,01669520
01580000,02011400
03450000,02011400
02149000,02011400
01568000,02011400
03238500,02011400
02137727,02011460
01583500,02013000
01557500,02013000
03238500,02013000
03460000,02013000
03456500,02013000
01583500,02014000
03460000,02014000
03456500,02014000
03238500,02014000
03463300,02015700
01487000,02015700
02152100,02015700
01567500,02016000
01557500,02016000
01580000,02016000
01568000,02016000
03237500,02016000
03140000,02016000
02149000,02016000
03450000,02016000
03144000,02016000
01583500,02016000
01491000,02016000
03049000,02016000
03460000,02016000
01485500,02016000
03456500,02016000
01586610,02017500
03140000,02017500
03455500,02017500
01583500,02018000
03140000,02018000
03460000,02018000
03456500,02018000
03049000,02018000
03144000,02018000
01557500,02018000
03237500,02018000
03455500,02018000
01567500,02018000
01580000,02018000
03238500,02018000
01586610,02018000
01568000,02018000
03463300,02027000
02152100,02027000
02137727,02027000
03463300,02027500
02137727,02027500
02143040,02028500
02140991,02028500
02143000,02028500
01411300,02046000
03161000,02046000
02111180,02046000
03213700,02051000
02152100,02051000
01580000,02051000
03488000,02051500
03078000,02051500
01580000,02051500
03076600,02051500
01613050,02051500
03473000,02051500
02143040,02051500
02143000,02051500
01583500,02053200
03165000,02053200
01606500,02053200
03500000,02053800
03498500,02053800
01613050,02056900
01591400,02056900
03456500,02059500
01583500,02059500
03460000,02059500
01586610,02059500
03237280,02059500
01639500,02059500
03455500,02059500
03439000,02059500
01613050,02059500
03049800,02059500
01485500,02059500
01591400,02059500
01491000,02059500
03450000,02064000
01487000,02064000
01491000,02064000
01580000,02064000
02149000,02064000
01484100,02064000
03159540,02064000
01583500,02064000
01485500,02064000
03463300,02064000
02137727,02064000
01484100,02065500
01580000,02065500
03159540,02065500
02149000,02065500
03450000,02065500
01491000,02065500
03076600,02069700
03498500,02069700
01644000,02069700
03076600,02070000
01644000,02070000
03500240,02070000
03078000,02074500
03159540,02074500
03439000,02074500
01638480,02077200
01594950,02081500
03450000,02081500
01638480,02081500
01485500,02081500
03069500,02081500
03066000,02081500
01591400,02081500
03213700,02081500
01591400,02082950
01487000,02082950
02152100,02082950
02140991,02082950
03479000,02082950
03237500,02111180
03069500,02111500
03237500,02111500
01632900,02111500
01632000,02111500
03066000,02112120
01666500,02112120
03237500,02112120
01606500,02112120
01632900,02112120
01594950,02112360
03237500,02112360
02053200,02112360
01664000,02112360
01666500,02118500
01632900,02118500
03159540,02118500
01667500,02118500
03069500,02118500
01606500,02118500
01632000,02118500
02053200,02118500
03066000,02118500
03237280,02118500
03050000,02118500
01605500,02118500
01620500,02125000
02011460,02137727
02027500,02137727
02027000,02137727
03237280,02137727
02015700,02137727
02038850,02137727
02051000,02137727
02065500,02137727
03237500,02137727
02082950,02140991
01620500,02140991
03180500,02140991
02028500,02140991
03159540,02140991
03237280,02140991
02051500,02140991
03237500,02140991
03050000,02140991
02051000,02140991
02038850,02140991
01620500,02143000
03180500,02143000
02051500,02143000
02028500,02143000
03237280,02143000
03050000,02143000
02046000,02143000
02028500,02143040
03187500,02149000
02065500,02149000
02011400,02149000
03182500,02149000
03186500,02149000
02064000,02149000
02016000,02149000
02081500,02149000
02011460,02152100
02082950,02152100
02038850,02152100
03170000,02177000
02069700,02177000
02070000,02177000
03173000,02177000
03213700,02177000
02053800,02177000
02128000,02177000
02096846,02177000
03170000,02178400
02128000,02178400
01434025,03011800
01580000,03015500
04196800,03015500
01644000,03015500
01440400,03015500
01423000,03015500
01591400,03015500
01632900,03015500
01583500,03015500
01605500,03015500
01634500,03021350
03050000,03021350
01639500,03021350
01365000,03028000
01434025,03028000
03180500,03028000
01451800,03049000
02017500,03049000
02027500,03049000
02018000,03049000
02027000,03049000
02014000,03049000
02055100,03049000
03237280,03049800
03238500,03050000
04213000,03050000
02096846,03069500
01539000,03069500
02111500,03069500
02112120,03069500
01487000,03069500
03488000,03070500
03164000,03070500
03165000,03070500
01491000,03070500
01532000,03070500
03241500,03070500
04224775,03076600
02051500,03078000
02065500,03159540
01667500,03159540
04213075,03159540
01606500,03161000
03066000,03161000
03238500,03161000
02046000,03161000
01664000,03164000
03070500,03164000
02053200,03164000
01634500,03164000
03238500,03164000
03076600,03164000
02177000,03170000
01669520,03170000
03504000,03170000
03238500,03170000
01644000,03170000
02178400,03170000
01638480,03173000
03504000,03173000
01669520,03173000
02053200,03173000
01669000,03173000
03144000,03173000
03028000,03180500
02128000,03180500
01568000,03182500
03450000,03182500
02149000,03182500
02053200,03182500
01580000,03182500
03450000,03186500
01596500,03213700
03078000,03213700
02051000,03213700
01632900,03213700
03460000,03237500
03463300,03237500
03050000,03238500
02077200,03439000
02017500,03439000
02074500,03439000
02077200,03456500
03237500,03460000
02027500,03463300
01666500,03471500
01606500,03473000
03066000,03473000
01632000,03473000
02082950,03479000
03238500,03479000
01605500,03479000
03070500,03488000
02051500,03488000
02082950,03488000
02069700,03498500
02053800,03498500
03238500,03498500
02070000,03498500
03237500,03498500
02128000,03498500
03170000,03498500
03173000,03498500
02125000,03498500
02070000,03500000
02053800,03500000
03173000,03500000
02069700,03500000
03170000,03500000
02128000,03500000
02056900,03500000
02074500,03500000
02070000,03500240
03170000,03504000
04197170,04122200
04196800,04122200
04213075,04185000
03159540,04185000
03237280,04185000
04213000,04185000
03015500,04196800
03070500,04196800
03076600,04196800
04122200,04196800
01606500,04213000
03050000,04213000
03078000,04216418
01440000,04216418
01596500,04224775
03076600,04224775
01586610,04224775
01583500,04224775
03049800,04233000
01591400,04233000
01413500,04296000
01414500,04296000
01434025,04296000
