parent_id,child_id
01054200,01030500
01052500,01030500
01139000,01031500
01078000,01031500
01142500,01047000
01144000,01047000
01139800,01047000
01078000,01047000
01030500,01052500
01030500,01054200
01169000,01057000
01350080,01078000
01181000,01134500
01031500,01139000
01413500,01142500
01413500,01144000
01434025,01144000
01414500,01144000
01415000,01144000
04296000,01169000
01440000,01169000
04256000,01169000
01510000,01181000
01137500,01181000
04256000,01181000
01134500,01181000
01440400,01181000
01510000,01187300
04296000,01333000
01440400,01333000
01054200,01333000
01549500,01350000
01078000,01350000
01549500,01350080
01549500,01350140
01548500,01365000
01518862,01365000
01144000,01365000
01567500,01411300
01669520,01411300
01466500,01413500
01144000,01413500
01466500,01415000
03010655,01423000
01466500,01423000
01547700,01423000
01543500,01423000
01518862,01435000
01548500,01435000
01545600,01435000
04224775,01435000
01547700,01435000
01639500,01439500
01484100,01439500
01586610,01439500
01169000,01439500
01543500,01439500
01491000,01439500
01544500,01439500
01586610,01440000
01484100,01440000
01169000,01440000
01491000,01440000
01639500,01440000
01544500,01440000
01543000,01440400
01333000,01440400
04221000,01440400
01591400,01440400
01484100,01440400
01644000,01451800
01440000,01484100
02053200,01485500
01634500,01485500
01613050,01487000
02046000,01487000
01634500,01487000
01567500,01487000
01632900,01491000
01440000,01491000
01439500,01491000
01539000,01491000
01440400,01491000
01187300,01510000
01181000,01510000
03011800,01510000
03028000,01510000
03026500,01510000
01169000,01510000
01568000,01510000
01567500,01510000
01543000,01510000
01543500,01510000
01434025,01518862
01365000,01518862
01586610,01532000
04256000,01532000
01583500,01532000
01613050,01532000
01639500,01532000
01466500,01532000
03015500,01532000
01580000,01532000
03021350,01532000
04216418,01539000
01644000,01539000
01484100,01539000
03015500,01539000
01411300,01539000
01491000,01539000
01487000,01539000
01634500,01539000
01638480,01539000
03078000,01539000
01580000,01543000
01440400,01543000
01583500,01543000
01638480,01543000
01586610,01543000
01594950,01543000
01591400,01543000
01634500,01543500
01594950,01543500
01591400,01543500
01440400,01543500
01439500,01543500
01644000,01543500
01423000,01543500
01580000,01543500
01638480,01544500
01591400,01544500
01440000,01544500
03076600,01544500
01415000,01544500
04213000,01545600
01415000,01545600
01591400,01545600
01594950,01547700
04213075,01547700
01415000,01547700
03070500,01547700
01434025,01548500
01365000,01548500
01638480,01548500
03078000,01548500
01591400,01548500
01596500,01548500
01413500,01548500
04213075,01548500
01350000,01549500
03049800,01549500
01638480,01549500
01638480,01550000
01350080,01550000
01591400,01550000
01350140,01550000
03078000,01550000
03021350,01550000
01350000,01550000
03049000,01550000
03049800,01550000
01596500,01550000
01644000,01550000
03021350,01552000
03049000,01552000
01466500,01552000
03078000,01552000
01350080,01552000
01644000,01552000
01638480,01552000
01350140,01552000
01350000,01552000
01596500,01552000
03049800,01552000
01591400,01552000
01491000,01552000
01638480,01552500
03050000,01557500
01605500,01557500
04224775,01568000
03015500,01568000
03069500,01568000
03066000,01568000
01632000,01568000
01666500,01568000
04233000,01568000
01543000,01580000
01606500,01580000
01516500,01580000
01605500,01583500
01543000,01583500
01516500,01583500
01440000,01586610
01532000,01586610
03050000,01591400
02015700,01591400
02055100,01596500
03140000,01596500
01583500,01605500
02077200,01605500
02051500,01605500
01557500,01605500
01580000,01606500
03170000,01606500
02046000,01606500
01669520,01606500
02074500,01606500
01547700,01606500
03173000,01606500
03159540,01606500
01484100,01613050
03049800,01620500
02070000,01632000
02077200,01632000
02069700,01632000
03049000,01632000
01580000,01632000
01568000,01632000
01557500,01632000
03159540,01632000
03170000,01632000
02051500,01632000
01491000,01632900
03170000,01632900
02074500,01632900
03049000,01632900
03173000,01632900
02077200,01632900
01543500,01634500
01484100,01634500
01487000,01634500
01543000,01634500
01545600,01634500
02016000,01638480
01552500,01638480
03182500,01638480
01549500,01638480
03028000,01639500
03049800,01639500
03026500,01639500
01539000,01644000
01451800,01644000
02018000,01644000
02013000,01644000
02051500,01644000
02064000,01644000
02014000,01644000
01543500,01644000
